id,condition,accuracy_high,accuracy_low,bet_high,bet_low,cnf_high,cnf_low,pre_auroc2_high,pre_auroc2_low,post_auroc2_high,post_auroc2_low,d1_high,d1_low,score_high,score_low,bet_rt_high,bet_rt_low,ans_rt_high,ans_rt_low,cnf_rt_high,cnf_rt_low
5666628,cnf,0.5,0.6857142857142857,0.4117647058823529,0.5428571428571428,4.294117647058823,2.9714285714285715,0.48333333333333334,0.475,0.539447731755424,0.40356394129979034,0.14969649029673737,0.9104133605421845,21,33,0.5963382352941177,0.3890942857142857,0.3892764705882353,0.31206857144285716,0.5640411764705883,0.3226971428542857
5666658,cnf,0.7352941176470589,0.8611111111111112,0.5294117647058824,0.5833333333333334,3.2058823529411766,3.25,0.4895833333333333,0.4506578947368421,0.4652173913043478,0.7427860696517413,1.1829778093054384,2.0183932887297935,29,46,0.43548235295882354,0.4998888888888889,0.8733852941,1.0770555555444445,0.6649794117617647,0.8615888889083334
5666660,bet,0.5,0.5,0.5555555555555556,0.5,3.6666666666666665,3.5833333333333335,0.4958333333333333,0.5,0.617787031528852,0.5892325996430696,1e-4,1e-4,20,18,0.3899444444444444,0.4895583333333333,0.5974,0.566625,0.6414277777777778,0.5396138888888888
5666672,cnf,0.5,0.45714285714285713,0.6111111111111112,0.5142857142857142,3.0277777777777777,3.2857142857142856,0.5034965034965034,0.5238095238095238,0.6142177275431291,0.5628535512256443,1e-4,-0.20199777259462698,16,8,0.5237222222222222,0.47385714285714287,0.97425,0.7492857142857143,0.6350277777777777,0.40654285714285715
5666697,bet,0.6388888888888888,0.5555555555555556,0.5,0.4722222222222222,4.194444444444445,4.5,0.4835164835164835,0.4851190476190476,0.6416824794433902,0.6561561561561562,0.7164975001779914,0.2669941254049526,29,25,0.356902777775,0.3670583333361111,0.7509861111111111,0.6625999999916666,0.8773388889027778,0.8397388889027778
5666707,cnf,0.5588235294117647,0.8333333333333334,0.5882352941176471,0.7222222222222222,3.1470588235294117,3.5,0.48660714285714285,0.46969696969696967,0.5106312292358804,0.5615384615384615,0.2587371421455247,1.8354558812405513,25,46,0.3645,0.3587416666666667,0.5481323529411765,0.6415555555555555,0.25944117647058823,0.4852166666666667
5666744,bet,0.4722222222222222,0.5555555555555556,0.5,0.5,3.5555555555555554,3.2222222222222223,0.5104166666666667,0.4949494949494949,0.39743589743589747,0.6525525525525525,-0.13468127312878128,0.3097732483066279,13,22,0.46046944442777776,0.3890666666638889,0.8512222222333333,0.8486694444444445,1.2713444444416666,1.2378333333361111
5666745,bet,0.5833333333333334,0.7777777777777778,0.8333333333333334,0.3888888888888889,2.9444444444444446,2.3333333333333335,0.49603174603174605,0.4358974358974359,0.47933130699088144,0.5999219359875098,0.5640354383599063,1.5256826329339233,25,38,0.35686666665,0.3478555555444445,0.6218111111194444,0.8790333333222222,0.47185833331944443,0.8790749999944445
5666751,bet,0.47058823529411764,0.5454545454545454,0.4411764705882353,0.48484848484848486,2.9705882352941178,2.606060606060606,0.4965277777777778,0.5,0.3945286750164799,0.5250871080139373,-0.2976692190238788,0.12301314651930617,17,18,0.3710117647058824,0.4194969696969697,0.5849941176470588,0.736230303030303,0.2783235294117647,0.3819181818181818
5666755,cnf,0.8333333333333334,1,0.4722222222222222,0.5142857142857142,2.9166666666666665,3.4857142857142858,0.4322916666666667,0.2631578947368421,0.6158371040723982,0.5906666666666667,2.3446557627241926,3.852437335908386,43,53,0.6877194444277778,0.6477971428114285,1.1840277777833332,0.8748514286571428,1.2296388889055556,1.0106742858228572
5666756,cnf,0.5142857142857142,0.6285714285714286,0.2571428571428571,0.5428571428571428,3,3.8,0.5083333333333333,0.48214285714285715,0.46122576610381494,0.6882817643186306,0.04643488359329695,0.6246078630211092,17,29,0.40058571428571427,0.49806,0.7975742857142857,0.8212428571428572,0.5598542857142857,0.7539257142857143
5666757,bet,0.6,0.7777777777777778,0.42857142857142855,0.4722222222222222,4.257142857142857,4.388888888888889,0.4965277777777778,0.46785714285714286,0.5399742101869761,0.7138953942232631,0.5421768979199104,1.4329950003559828,22,37,0.41074000000285715,0.3989416666444444,0.7096742857057142,0.6336250000027778,0.8551342857085714,0.7990305555583334
